Código	Mes	CWD	Estación	Departamento	Provincia	Distrito	Longitud	Latitud	Altitud (msnm)	Sector
115052	6	1	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	7	1	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	8	1	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	9	3	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	10	3	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	11	4	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115052	12	5	RINCON-DE-LA-CRUZ	PUNO	PUNO	ACORA	-69.80961111	-15.99016667	3887	SIERRA SUR ORIENTAL
115053	1	9	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	2	8	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	3	7	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	4	4	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	5	1	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	6	1	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	7	1	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	8	2	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	9	3	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	10	4	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	11	5	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115053	12	7	COJATA	PUNO	HUANCANE	COJATA	-69.361153	-15.011793	4347	SIERRA SUR ORIENTAL
115060	1	6	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	2	6	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	3	6	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	4	3	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	5	0	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	6	3	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	7	0	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	8	2	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	9	2	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	10	2	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	11	4	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115060	12	5	JULIACA	PUNO	SAN ROMAN	JULIACA	-70.2078	-15.44417	3826	
115076	1	7	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	2	9	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	3	7	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	4	5	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	5	4	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	6	3	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	7	5	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	8	4	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	9	5	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	10	2	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	11	3	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115076	12	6	LAMPA	AYACUCHO	PAUCAR DEL SARA SARA	LAMPA	-73.34786389	-15.18468056	2797	SIERRA SUR OCCIDENTAL
115078	1	3	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	2	5	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	3	3	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	4	1	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	5	0	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	6	1	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	7	2	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	8	2	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	9	0	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	10	0	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	11	1	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115078	12	1	CHICHAS	AREQUIPA	CONDESUYOS	CHICHAS	-72.91831389	-15.54811389	2161	SIERRA SUR OCCIDENTAL
115082	1	9	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	2	12	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	3	10	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	4	3	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	5	1	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	6	1	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	7	1	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	8	1	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	9	0	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	10	3	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	11	2	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115082	12	5	PUICA	AREQUIPA	LA UNION	PUYCA	-72.69261111	-15.06055556	3633	SIERRA SUR OCCIDENTAL
115084	1	10	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	2	13	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	3	11	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	4	4	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	5	1	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	6	2	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	7	1	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	8	2	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	9	1	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	10	2	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	11	3	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115084	12	5	PULLHUAY-(AYAHUASI)	AREQUIPA	LA UNION	ALCA	-72.743925	-15.145939	3394	SIERRA SUR OCCIDENTAL
115085	1	6	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	2	8	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	3	4	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	4	2	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	5	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	6	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	7	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	8	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	9	2	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	10	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	11	1	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115085	12	3	ANDAHUA	AREQUIPA	CASTILLA	ANDAGUA	-72.35509722	-15.5009	3562	SIERRA SUR OCCIDENTAL
115086	1	7	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	2	8	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	3	6	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	4	3	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	5	1	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	6	1	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	7	1	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	8	1	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	9	1	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	10	2	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	11	2	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115086	12	4	ORCOPAMPA	AREQUIPA	CASTILLA	ORCOPAMPA	-72.34096	-15.263872	3812	SIERRA SUR OCCIDENTAL
115087	1	6	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	2	7	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	3	4	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	4	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	5	0	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	6	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	7	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	8	0	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	9	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	10	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	11	1	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115087	12	2	CHACHAS	AREQUIPA	CASTILLA	CHACHAS	-72.268574	-15.502456	3065	SIERRA SUR OCCIDENTAL
115088	1	2	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	2	3	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	3	3	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	4	1	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	5	0	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	6	0	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	7	1	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	8	0	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	9	1	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	10	0	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	11	1	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115088	12	1	AYO	AREQUIPA	CASTILLA	AYO	-72.270447	-15.683287	1947	SIERRA SUR OCCIDENTAL
115089	1	6	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	2	8	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	3	4	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	4	2	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	5	0	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	6	2	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	7	1	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	8	2	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	9	1	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	10	2	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	11	2	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115089	12	3	CHOCO	AREQUIPA	CASTILLA	CHOCO	-72.129631	-15.57707	2432	SIERRA SUR OCCIDENTAL
115090	1	7	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	2	6	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	3	5	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	4	2	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	5	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	6	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	7	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	8	0	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	9	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	10	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	11	1	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115090	12	2	HUAMBO	AREQUIPA	CAYLLOMA	HUAMBO	-72.106925	-15.73200556	3312	SIERRA SUR OCCIDENTAL
115092	1	7	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	2	9	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	3	8	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	4	4	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	5	0	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	6	3	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	7	3	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	8	3	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	9	2	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	10	2	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	11	1	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115092	12	5	MADRIGAL	AREQUIPA	CAYLLOMA	MADRIGAL	-71.80654444	-15.60998889	3273	SIERRA SUR OCCIDENTAL
115098	1	8	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	2	10	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	3	7	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	4	3	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	5	1	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	6	1	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	7	1	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	8	1	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	9	2	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	10	2	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	11	3	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115098	12	6	TISCO	AREQUIPA	CAYLLOMA	TISCO	-71.447032	-15.345792	4195	SIERRA SUR OCCIDENTAL
115101	1	9	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	2	11	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	3	8	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	4	3	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	5	1	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	6	1	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	7	1	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	8	1	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	9	2	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	10	3	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	11	3	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115101	12	7	PORPERA	AREQUIPA	CAYLLOMA	TISCO	-71.306391	-15.314197	4396	SIERRA SUR OCCIDENTAL
115126	1	7	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	2	7	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	3	5	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	4	2	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	5	2	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	6	1	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	7	1	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	8	1	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	9	1	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	10	2	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	11	2	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115126	12	4	PILLONES	AREQUIPA	CAYLLOMA	SAN ANTONIO DE CHUCA	-71.21669444	-15.98125	4432	SIERRA SUR OCCIDENTAL
115128	1	4	YANAQUIHUA	AREQUIPA	CONDESUYOS	YANAQUIHUA	-72.87583333	-15.7765	3007	SIERRA SUR OCCIDENTAL
